ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,rf,0.5,128,0.6538461538461539,3,1.048398494720459,10,1.0.2
10,rf,0.5,128,0.6923076923076923,4,1.048398494720459,10,1.0.2
10,rf,0.5,128,0.8846153846153846,5,1.048398494720459,10,1.0.2
10,rf,0.5,128,0.88,6,1.048398494720459,10,1.0.2
10,rf,0.5,128,0.8,7,1.048398494720459,10,1.0.2
10,rf,0.5,128,0.64,8,1.048398494720459,10,1.0.2
10,rf,0.5,128,0.68,9,1.048398494720459,10,1.0.2
10,rf,0.5,256,0.6923076923076923,0,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.6346153846153846,1,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.7254901960784313,2,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.7450980392156863,3,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.7647058823529411,4,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.6862745098039216,5,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.6666666666666666,6,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.7450980392156863,7,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.8235294117647058,8,1.311382532119751,10,1.0.2
10,rf,0.5,256,0.6470588235294118,9,1.311382532119751,10,1.0.2
10,rf,0.5,512,0.7184466019417476,0,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.7475728155339806,1,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.7184466019417476,2,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.8543689320388349,3,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.7843137254901961,4,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.696078431372549,5,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.7647058823529411,6,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.696078431372549,7,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.7647058823529411,8,1.9235589504241943,10,1.0.2
10,rf,0.5,512,0.7647058823529411,9,1.9235589504241943,10,1.0.2
10,rf,0.5,1024,0.7414634146341463,0,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7609756097560976,1,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7902439024390244,2,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7853658536585366,3,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7609756097560976,4,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7609756097560976,5,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.775609756097561,6,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.751219512195122,7,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7549019607843137,8,3.3507187366485596,10,1.0.2
10,rf,0.5,1024,0.7598039215686274,9,3.3507187366485596,10,1.0.2
10,rf,0.5,2048,0.7682926829268293,0,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7341463414634146,1,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7439024390243902,2,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7853658536585366,3,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7926829268292683,4,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7829268292682927,5,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7506112469437652,6,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.7555012224938875,7,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.78239608801956,8,6.692022323608398,10,1.0.2
10,rf,0.5,2048,0.78239608801956,9,6.692022323608398,10,1.0.2
10,rf,0.5,8096,0.7623456790123457,0,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7777777777777778,1,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.778875849289685,2,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7825818406423718,3,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7838171710932674,4,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7677578752316244,5,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.781964175416924,6,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7801111797405806,7,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7646695491043854,8,29.567869186401367,10,1.0.2
10,rf,0.5,8096,0.7597282273008029,9,29.567869186401367,10,1.0.2
10,rf,0.75,128,0.8461538461538461,0,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.9230769230769231,1,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.8846153846153846,2,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.8076923076923077,3,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.8076923076923077,4,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.8461538461538461,5,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.88,6,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.8,7,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.88,8,0.9769423007965088,10,1.0.2
10,rf,0.75,128,0.84,9,0.9769423007965088,10,1.0.2
10,rf,0.75,256,0.8269230769230769,0,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.9038461538461539,1,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.8627450980392157,2,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.8627450980392157,3,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.803921568627451,4,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.8235294117647058,5,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.7843137254901961,6,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.8823529411764706,7,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.7843137254901961,8,1.221602201461792,10,1.0.2
10,rf,0.75,256,0.8431372549019608,9,1.221602201461792,10,1.0.2
10,rf,0.75,512,0.8737864077669902,0,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8058252427184466,1,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8640776699029126,2,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8446601941747572,3,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.9019607843137255,4,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8725490196078431,5,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.803921568627451,6,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8137254901960784,7,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8725490196078431,8,1.8697459697723389,10,1.0.2
10,rf,0.75,512,0.8235294117647058,9,1.8697459697723389,10,1.0.2
10,rf,0.75,1024,0.8731707317073171,0,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8439024390243902,1,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8682926829268293,2,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.848780487804878,3,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8682926829268293,4,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.848780487804878,5,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8682926829268293,6,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8146341463414634,7,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8382352941176471,8,3.1699037551879883,10,1.0.2
10,rf,0.75,1024,0.8382352941176471,9,3.1699037551879883,10,1.0.2
10,rf,0.75,2048,0.8536585365853658,0,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8878048780487805,1,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8341463414634146,2,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8804878048780488,3,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8682926829268293,4,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8609756097560975,5,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8459657701711492,6,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8704156479217604,7,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8924205378973105,8,6.287116765975952,10,1.0.2
10,rf,0.75,2048,0.8533007334963325,9,6.287116765975952,10,1.0.2
10,rf,0.75,8096,0.8679012345679012,0,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8740740740740741,1,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8665843113032736,2,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8709079678814082,3,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8696726374305127,4,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8721432983323039,5,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8690549722050649,6,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8801729462631254,7,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.865348980852378,8,27.999122619628906,10,1.0.2
10,rf,0.75,8096,0.8727609635577517,9,27.999122619628906,10,1.0.2
10,rf,1.0,128,0.9230769230769231,0,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.9230769230769231,1,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.9230769230769231,2,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.8846153846153846,3,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.8461538461538461,4,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.8846153846153846,5,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.84,6,0.986522912979126,10,1.0.2
10,rf,1.0,128,1.0,7,0.986522912979126,10,1.0.2
10,rf,1.0,128,0.76,8,0.986522912979126,10,1.0.2
10,rf,1.0,128,1.0,9,0.986522912979126,10,1.0.2
10,rf,1.0,256,0.8653846153846154,0,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9423076923076923,1,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9411764705882353,2,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9607843137254902,3,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9411764705882353,4,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9411764705882353,5,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.8627450980392157,6,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9411764705882353,7,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.9607843137254902,8,1.204362392425537,10,1.0.2
10,rf,1.0,256,0.8627450980392157,9,1.204362392425537,10,1.0.2
10,rf,1.0,512,0.9223300970873787,0,1.7639496326446533,10,1.0.2
10,rf,1.0,512,0.883495145631068,1,1.7639496326446533,10,1.0.2
