ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,early,0.5,2048,0.7775061124694377,9,35.47059869766235,10,1.0.2
10,early,0.5,8096,0.8,0,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7839506172839507,1,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7646695491043854,2,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7825818406423718,3,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7893761581222977,4,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7844348363187152,5,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7757875231624459,6,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7899938233477455,7,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7862878319950587,8,184.20869851112366,10,1.0.2
10,early,0.5,8096,0.7677578752316244,9,184.20869851112366,10,1.0.2
10,early,0.75,128,0.8461538461538461,0,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.8846153846153846,1,3.6640777587890625,10,1.0.2
10,early,0.75,128,1.0,2,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.8076923076923077,3,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.7307692307692307,4,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.8461538461538461,5,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.84,6,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.92,7,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.96,8,3.6640777587890625,10,1.0.2
10,early,0.75,128,0.88,9,3.6640777587890625,10,1.0.2
10,early,0.75,256,0.8846153846153846,0,7.17254376411438,10,1.0.2
10,early,0.75,256,0.8846153846153846,1,7.17254376411438,10,1.0.2
10,early,0.75,256,0.7254901960784313,2,7.17254376411438,10,1.0.2
10,early,0.75,256,0.7254901960784313,3,7.17254376411438,10,1.0.2
10,early,0.75,256,0.8235294117647058,4,7.17254376411438,10,1.0.2
10,early,0.75,256,0.8431372549019608,5,7.17254376411438,10,1.0.2
10,early,0.75,256,0.7254901960784313,6,7.17254376411438,10,1.0.2
10,early,0.75,256,0.9215686274509803,7,7.17254376411438,10,1.0.2
10,early,0.75,256,0.9215686274509803,8,7.17254376411438,10,1.0.2
10,early,0.75,256,0.9215686274509803,9,7.17254376411438,10,1.0.2
10,early,0.75,512,0.8932038834951457,0,14.189313650131226,10,1.0.2
10,early,0.75,512,0.8932038834951457,1,14.189313650131226,10,1.0.2
10,early,0.75,512,0.8058252427184466,2,14.189313650131226,10,1.0.2
10,early,0.75,512,0.8932038834951457,3,14.189313650131226,10,1.0.2
10,early,0.75,512,0.803921568627451,4,14.189313650131226,10,1.0.2
10,early,0.75,512,0.9019607843137255,5,14.189313650131226,10,1.0.2
10,early,0.75,512,0.7941176470588235,6,14.189313650131226,10,1.0.2
10,early,0.75,512,0.9019607843137255,7,14.189313650131226,10,1.0.2
10,early,0.75,512,0.9117647058823529,8,14.189313650131226,10,1.0.2
10,early,0.75,512,0.8725490196078431,9,14.189313650131226,10,1.0.2
