ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,nn,0.25,128,0.6153846153846154,1,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.5384615384615384,2,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.5769230769230769,3,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.5,4,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.5384615384615384,5,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.56,6,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.48,7,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.52,8,15.179469347000122,10,1.0.2
10,nn,0.25,128,0.4,9,15.179469347000122,10,1.0.2
10,nn,0.25,256,0.5192307692307693,0,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.5384615384615384,1,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.5294117647058824,2,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.5098039215686274,3,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.49019607843137253,4,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.4117647058823529,5,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.47058823529411764,6,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.5490196078431373,7,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.6666666666666666,8,32.36412858963013,10,1.0.2
10,nn,0.25,256,0.5686274509803921,9,32.36412858963013,10,1.0.2
10,nn,0.25,512,0.5145631067961165,0,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5339805825242718,1,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5242718446601942,2,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5242718446601942,3,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5196078431372549,4,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5490196078431373,5,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.47058823529411764,6,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5098039215686274,7,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5490196078431373,8,87.37766671180725,10,1.0.2
10,nn,0.25,512,0.5,9,87.37766671180725,10,1.0.2
10,nn,0.25,1024,0.5609756097560976,0,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5658536585365853,1,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5707317073170731,2,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5707317073170731,3,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5658536585365853,4,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5365853658536586,5,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.4878048780487805,6,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.526829268292683,7,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5637254901960784,8,520.8345577716827,10,1.0.2
10,nn,0.25,1024,0.5441176470588235,9,520.8345577716827,10,1.0.2
10,nn,0.25,2048,0.5463414634146342,0,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.524390243902439,1,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.573170731707317,2,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.5804878048780487,3,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.5658536585365853,4,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.5658536585365853,5,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.5843520782396088,6,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.5232273838630807,7,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.58679706601467,8,835.7785665988922,10,1.0.2
10,nn,0.25,2048,0.5990220048899756,9,835.7785665988922,10,1.0.2
10,nn,0.25,8096,0.571604938271605,0,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5654320987654321,1,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5762816553428042,2,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5824583075972822,3,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5818406423718344,4,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5701050030883261,5,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5682520074119827,6,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5565163681284744,7,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.576899320568252,8,2103.6959426403046,10,1.0.2
10,nn,0.25,8096,0.5651636812847437,9,2103.6959426403046,10,1.0.2
10,nn,0.5,128,0.6538461538461539,0,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.5384615384615384,1,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.8076923076923077,2,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.5769230769230769,3,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.7307692307692307,4,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.6923076923076923,5,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.76,6,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.68,7,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.84,8,22.50494647026062,10,1.0.2
10,nn,0.5,128,0.56,9,22.50494647026062,10,1.0.2
10,nn,0.5,256,0.7884615384615384,0,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.75,1,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.7058823529411765,2,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.7254901960784313,3,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.7843137254901961,4,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.7450980392156863,5,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.7254901960784313,6,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.6274509803921569,7,36.13365578651428,10,1.0.2
10,nn,0.5,256,0.6470588235294118,8,36.13365578651428,10,1.0.2
